gender,age_category,married,state,number_of_referals_group,tenure,value_deal,phone_service,multiple_lines,internet_service,contract,paperless_billing,payment_method,internet_type_fill,online_security_fill,online_backup_fill,device_protection_plan_fill,premium_support_fill,streaming_tv_fill,streaming_movies_fill,streaming_music_fill,unlimited_data_fill,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_status
1,0,0,13,0,0,4,1,0,1,2,0,0,2,0,0,0,0,0,1,1,1,8055,1841,0,0,6778,25188,1
0,3,0,9,1,0,4,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,4515,985,0,0,1294,11144,1
0,4,1,8,1,2,3,1,1,1,2,1,0,2,0,1,0,0,0,0,0,1,7895,110185,0,0,22904,133089,1
0,2,1,17,0,1,2,1,1,1,2,1,1,2,0,0,1,0,1,1,1,1,986,29332,0,0,80475,373795,1
1,1,1,12,0,1,4,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2105,11385,0,0,1713,28515,1
0,0,0,21,1,2,5,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,9775,69916,0,0,149688,848848,0
0,0,0,4,1,0,5,1,0,1,2,1,0,2,0,0,1,0,0,0,1,1,-1,32545,0,0,19392,51937,1
0,0,1,6,0,1,1,1,1,1,2,1,0,2,0,1,0,0,1,0,0,1,899,54507,0,0,25728,80235,0
0,0,1,17,1,1,5,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,6495,45515,2087,0,18634,639403,0
1,1,0,19,0,1,3,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,203,2754,0,0,28613,56153,0
1,1,1,2,3,1,3,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,2515,46835,0,0,0,46835,0
1,0,1,20,3,2,5,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1163,830955,0,0,20448,851403,0
0,0,1,17,2,2,5,1,0,1,2,1,1,2,0,0,1,1,1,0,1,1,8985,24445,0,0,753,31975,0
1,1,1,19,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,8905,625445,0,0,4356,669005,0
0,3,1,10,0,2,4,1,0,1,2,0,1,2,0,0,0,0,0,0,0,1,6955,6955,0,0,2978,9933,1
1,4,0,5,1,0,5,1,0,1,2,1,0,2,0,1,0,0,0,1,1,1,85,85,0,0,152,1002,0
1,3,1,20,1,0,5,1,0,0,2,0,2,2,0,0,0,0,0,0,0,1,1965,1009,0,0,93,1939,0
0,1,0,17,0,1,5,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,557,223755,0,0,2706,250815,0
0,1,1,14,3,1,5,1,1,1,2,1,0,2,1,1,0,0,1,0,0,1,9675,52389,0,0,26983,79372,1
0,3,0,21,1,1,4,1,0,1,2,1,0,1,0,1,0,0,1,1,1,1,6865,26125,0,0,4256,30381,1
1,0,0,16,0,2,2,1,0,1,2,1,1,2,0,1,0,0,1,0,0,1,863,3266,0,0,156975,483575,1
0,1,0,0,1,0,5,1,1,1,1,1,0,2,0,0,1,1,1,1,1,1,1066,64284,0,0,251503,894343,1
0,2,1,10,2,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,265,169855,0,0,219115,38897,0
0,6,0,6,0,1,5,1,1,1,0,1,0,2,0,1,1,1,1,1,0,1,10845,707635,0,0,143814,851449,0
0,2,1,12,3,0,1,1,1,1,2,1,0,2,0,1,1,0,1,1,1,1,10615,641125,0,0,5988,701005,0
1,2,0,17,1,2,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,859,611075,0,0,78264,689339,0
1,5,1,18,3,2,3,1,1,1,2,1,2,2,0,0,0,0,0,0,0,1,7445,11457,0,0,66105,180675,1
1,1,0,10,0,2,3,1,0,1,2,1,0,2,1,0,0,0,0,0,0,1,732,14411,0,0,48925,193035,1
0,5,0,6,1,2,5,0,0,1,2,1,0,1,0,0,1,0,0,1,0,0,3965,3965,0,20,0,5965,1
1,1,0,12,0,2,5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,487,142175,0,0,24327,166502,0
1,5,0,10,3,0,5,1,0,1,0,1,0,2,1,1,0,1,0,1,0,1,9355,30555,0,0,146982,452532,0
0,0,0,15,3,2,1,1,1,1,0,0,0,2,0,1,0,0,1,1,1,1,999,6137,0,0,52794,666494,1
0,3,0,10,3,0,2,1,0,1,2,0,1,2,1,0,0,0,0,0,0,1,744,197235,0,0,125982,323217,0
0,3,1,11,1,1,3,1,1,1,2,1,0,2,0,0,0,0,1,1,1,1,947,168795,0,0,56682,225477,1
0,3,0,19,3,2,4,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,6965,6965,0,0,4924,11889,1
1,0,1,7,0,1,2,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,5605,15532,0,0,9295,24827,0
0,2,0,21,0,0,0,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1149,784355,0,0,157352,941707,0
1,4,0,7,3,2,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,758,529395,0,90,198424,736819,1
0,3,1,19,3,1,5,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,692,467165,0,0,317982,785147,0
1,3,0,0,3,0,5,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,197,3865,0,0,50426,89076,0
0,4,0,17,0,1,2,1,1,1,1,0,2,2,0,0,1,0,0,0,0,1,793,2570,0,0,6944,263944,0
0,2,0,20,3,1,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1975,75795,0,0,62049,137844,0
0,3,1,7,2,0,4,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,199,199,0,0,3663,5653,1
0,5,0,21,3,1,1,1,1,1,2,1,0,2,1,0,1,0,0,0,0,1,8375,327355,0,0,187944,515299,1
0,1,1,10,2,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,5865,414525,0,0,0,414525,0
1,4,0,19,1,2,5,0,0,1,2,1,1,1,0,1,0,0,0,0,0,1,2925,22695,0,0,0,22695,0
0,2,0,19,3,2,0,1,1,1,1,1,1,2,1,1,1,0,1,0,0,1,99,706165,0,0,111683,817848,0
0,0,0,19,3,2,3,1,1,1,2,1,0,2,0,0,0,1,1,0,1,1,8885,159475,2158,0,3339,190707,0
0,4,1,10,2,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,7495,286985,0,0,59964,346949,1
0,0,1,2,3,2,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,194,149645,0,0,92664,242309,0
0,1,0,10,1,1,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1965,4949,0,0,33046,82536,0
0,4,1,11,0,0,5,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,205,150095,0,0,79023,229118,0
1,3,0,17,3,2,1,1,0,1,0,0,0,2,1,1,0,0,1,1,1,1,9915,572095,0,0,189486,761581,0
0,0,1,7,0,2,5,1,1,1,0,1,0,2,0,1,0,0,1,1,1,0,9825,550835,0,150,107296,673131,1
1,3,0,15,0,2,2,1,1,1,2,1,0,2,0,1,0,0,0,0,0,1,8025,18615,0,0,11832,30447,1
0,1,1,21,1,0,5,0,0,1,2,0,1,1,0,0,0,1,0,0,0,1,286,97355,0,0,0,97355,1
1,4,1,15,0,0,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2005,3886,0,0,47268,86128,0
1,3,1,0,0,0,5,1,1,1,2,0,0,0,0,0,1,1,0,0,0,1,5945,161165,0,0,91638,252803,0
1,1,1,0,3,2,5,1,0,1,0,1,0,2,0,1,1,1,1,1,1,1,10615,74751,0,0,2569,7732,0
1,1,0,21,2,2,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,202,3874,0,0,6023,9897,0
0,3,0,9,1,0,5,1,1,1,2,0,2,0,0,0,0,0,0,0,0,1,49,129135,0,0,7263,136398,0
1,5,1,9,3,1,5,1,0,1,1,1,0,2,0,0,0,0,0,1,1,1,785,8742,0,0,45738,133158,0
1,2,1,12,1,2,5,1,1,1,2,1,1,2,1,1,0,0,0,1,1,1,945,26594,0,0,99456,365396,1
1,4,0,19,2,0,1,1,0,1,2,1,1,0,1,1,0,1,1,0,0,1,699,38833,0,0,149148,537478,0
0,1,0,13,3,2,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,19,1055,0,0,18006,28556,0
0,2,1,5,1,2,2,1,1,1,0,1,0,2,1,1,0,0,1,1,1,1,10485,388725,0,0,16492,405217,0
0,2,0,17,0,2,4,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,195,195,0,0,2011,3961,0
0,6,0,19,0,0,5,1,1,1,2,1,0,2,0,1,0,1,1,0,0,1,9505,450455,0,0,66834,517289,1
0,1,1,2,1,1,2,1,0,1,2,1,0,2,0,0,1,1,0,1,1,1,892,23836,0,0,106974,345334,0
1,0,1,6,1,2,4,0,0,1,2,0,1,0,1,1,1,0,1,1,1,1,-3,4657,0,0,0,4657,0
0,5,0,17,3,0,1,1,1,1,2,1,0,2,0,1,1,0,1,1,0,1,103,44143,0,0,74949,516379,1
1,0,0,21,1,0,3,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1,3165,38995,0,0,0,38995,0
0,1,0,7,0,1,2,1,1,1,2,0,1,1,0,0,0,0,0,0,0,1,499,141025,0,0,115948,256973,0
0,4,0,2,1,2,4,1,0,1,2,1,1,2,1,0,0,0,0,1,1,1,8605,24485,0,0,5478,29963,0
1,2,1,17,1,0,5,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,6975,23479,1967,0,19168,251991,1
1,6,1,0,2,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,6095,41194,1719,0,281869,69209,0
0,1,0,18,3,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,7675,523325,0,0,137972,661297,0
1,1,1,17,3,2,4,1,0,1,2,0,2,0,1,1,0,0,0,0,0,0,5515,3229,0,0,4188,36478,0
0,1,0,17,3,0,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,205,56305,0,0,118524,174829,0
0,5,1,19,1,2,4,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,697,57285,0,0,3348,90765,0
1,3,0,19,0,1,4,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,193,193,0,0,1636,3566,0
1,2,0,9,3,2,1,1,1,1,2,1,0,2,0,1,1,0,1,1,1,1,10775,48828,0,0,134145,622425,0
0,3,0,5,0,1,5,1,0,1,2,0,1,1,0,0,0,0,0,0,0,1,4445,3693,0,0,8728,45658,0
0,4,0,21,1,1,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,4985,86575,0,0,74034,160609,0
0,5,0,5,0,1,5,1,1,1,0,1,0,2,0,1,1,0,1,1,0,1,10625,69798,0,0,121485,819465,1
0,1,0,9,2,0,5,1,1,1,2,0,1,2,0,0,0,1,0,0,1,1,808,33245,0,0,16932,50177,1
1,3,1,16,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,651,47543,0,0,0,47543,0
0,5,1,18,3,0,5,1,0,1,1,1,1,2,1,1,0,1,0,0,0,1,848,614165,0,0,39672,653837,0
0,3,0,17,1,0,3,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,-1,4159,0,0,6026,10185,0
0,5,1,11,1,2,2,1,1,1,2,1,0,2,0,0,0,0,1,0,0,1,857,317115,0,0,172457,489572,1
1,1,0,11,0,2,1,1,0,1,0,1,0,2,0,1,0,1,1,1,1,1,9845,61452,0,0,253577,868097,0
0,2,0,9,2,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1151,700815,0,0,122061,822876,0
0,4,0,7,2,0,4,1,0,1,2,1,1,2,0,0,0,0,1,0,0,0,81,3896,0,10,101,5006,1
0,5,0,19,0,2,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,443,893,0,0,4782,13712,0
0,1,0,19,1,2,4,1,1,0,2,1,0,2,0,0,0,0,0,0,0,1,259,135,0,0,20025,33525,1
1,2,1,17,0,0,4,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,2055,5115,0,0,11283,16398,1
0,3,0,2,1,2,5,1,1,1,0,1,0,2,0,1,1,0,0,1,1,1,9415,440845,0,0,152628,593473,0
1,2,0,7,3,2,5,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,704,204475,0,0,9723,301705,0
0,0,1,19,3,2,5,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,746,436895,0,0,37791,474686,0
0,3,0,17,0,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,-10,195,0,0,3245,5195,1
1,1,0,0,3,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,191,5295,0,0,143608,196558,0
0,3,0,0,2,1,4,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,4055,2175,0,50,0,2675,0
0,3,1,15,3,0,5,1,0,1,1,0,1,2,0,0,1,1,1,1,1,1,10065,491775,0,0,54439,546214,0
1,4,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,4405,301165,0,0,0,301165,0
0,0,1,12,3,2,2,1,0,1,0,0,1,2,0,0,0,0,1,1,1,1,912,324755,0,0,159137,483892,0
0,0,1,2,3,2,5,1,1,1,2,1,0,2,0,0,0,0,1,0,0,1,856,49028,0,0,239736,730016,0
0,2,1,11,0,0,5,1,1,1,2,0,1,0,1,1,1,1,0,1,1,1,799,33262,0,0,185566,518186,1
0,2,1,9,3,1,5,1,0,1,2,1,1,1,1,0,0,1,1,0,0,1,644,19565,0,0,11415,3098,0
1,3,1,12,0,0,2,1,1,1,2,1,0,1,1,1,0,0,1,0,0,1,695,180005,0,0,6604,246045,0
0,6,0,6,3,2,1,1,1,1,2,1,0,2,1,0,1,0,1,0,0,1,938,475095,0,0,112914,588009,1
0,0,0,2,3,2,5,1,1,1,0,1,0,2,0,0,0,1,0,1,1,1,8935,168685,0,0,70148,238833,0
1,3,0,5,1,0,5,1,0,1,2,1,0,2,0,1,1,1,0,1,1,1,942,9999,0,0,10472,110462,0
0,3,1,2,1,2,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,5985,35902,0,0,0,35902,0
1,4,1,9,1,1,4,1,0,1,2,0,0,2,0,0,0,0,0,0,0,1,701,14165,0,0,6998,21163,0
0,3,0,9,1,1,4,1,0,1,2,1,2,2,0,0,0,0,1,0,0,1,7965,1527,0,0,5808,21078,1
0,4,1,16,1,2,4,1,0,1,2,1,0,1,1,0,0,1,1,0,0,1,6435,35265,0,0,416,39425,0
0,0,1,6,1,2,5,1,1,1,2,1,0,2,0,0,0,1,0,1,1,1,8955,225935,0,0,43368,269303,0
1,4,1,15,0,2,5,1,1,1,2,1,1,2,0,0,1,0,0,0,0,1,7895,283965,0,0,138713,422678,1
0,5,1,13,2,1,5,1,1,1,0,1,0,2,0,1,1,0,1,1,0,1,10475,551065,0,0,193648,744713,1
1,3,0,12,2,0,5,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,7095,474145,0,0,81192,555337,0
0,3,1,19,1,2,1,1,1,1,0,0,2,2,1,1,1,1,1,1,1,1,1133,503225,0,0,15093,654155,0
1,3,1,9,1,0,1,1,1,1,0,0,1,2,1,1,1,1,1,1,1,0,11435,57911,0,10,990,67911,0
0,2,1,7,3,2,5,1,1,1,0,1,1,2,0,1,1,1,0,1,1,1,9975,56084,0,0,114968,675808,0
0,3,0,9,0,2,3,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1885,1632,0,0,4104,5736,0
1,3,0,7,3,1,5,1,1,1,1,1,0,2,1,1,1,0,1,0,0,0,99,69946,0,40,312826,1016286,0
1,4,0,11,0,2,5,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1975,4981,0,0,82176,131986,0
1,2,1,9,1,2,5,1,1,1,1,0,0,2,1,1,1,1,1,1,1,0,11455,830605,216,40,157608,990053,0
0,1,0,2,3,1,4,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,5385,2598,2296,10,1216,36844,1
0,3,1,5,3,1,5,1,0,1,2,0,1,2,0,0,1,1,0,1,1,1,90,19005,0,0,9384,28389,1
1,4,1,6,0,1,5,1,1,1,2,1,0,2,0,0,0,0,1,1,1,1,957,48167,0,0,946,57627,1
0,3,1,21,1,2,5,1,1,1,1,0,0,2,1,0,1,1,1,1,1,1,10865,693795,0,0,27222,966015,1
0,1,0,7,1,1,5,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,811,57665,0,0,8106,65771,1
0,4,0,17,1,1,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,7635,7635,0,0,726,8361,1
0,1,0,9,3,0,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,11365,818275,0,0,2088,1027075,0
0,3,0,10,3,0,5,1,1,1,2,0,2,2,0,1,1,0,1,1,1,1,10795,3136,0,0,1425,4561,0
1,3,0,19,1,0,5,1,0,1,2,0,1,2,1,0,1,0,1,0,0,1,898,4667,0,0,146718,613418,0
0,2,1,17,0,1,5,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,194,46025,2959,0,6993,50059,0
0,1,1,19,1,1,4,1,0,1,2,0,0,1,1,0,0,1,0,1,1,1,6605,5745,0,0,26832,84282,0
1,2,0,1,1,2,3,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,537,521,2297,0,0,49803,0
0,1,1,19,0,2,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1925,61765,0,0,132335,1941,0
1,5,1,6,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,6525,352995,3307,0,27756,377444,0
1,5,1,12,1,0,5,1,1,1,2,1,2,2,0,0,0,0,0,0,0,1,726,1543,0,0,3038,18468,0
0,1,0,19,1,2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,2455,133105,0,0,15366,286765,0
1,2,1,7,1,0,5,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1,6205,1183,0,0,7458,19288,1
0,1,1,5,3,1,5,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,656,23138,0,0,142191,373571,0
0,5,0,1,2,1,5,1,0,1,0,1,0,2,1,0,0,0,1,1,1,1,951,232605,0,0,96324,328929,0
0,4,1,7,1,1,5,1,0,1,1,1,0,2,0,1,0,1,1,1,1,1,988,395915,2709,0,42066,435272,0
1,1,1,15,1,1,5,1,1,1,2,1,0,2,0,1,1,0,0,1,1,1,-7,102155,0,0,2643,128585,0
0,0,0,19,0,2,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2045,2045,0,0,3009,5054,0
0,2,0,17,3,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,7695,2284,0,10,11514,35354,1
0,0,0,12,0,1,5,1,0,1,2,1,2,0,0,0,1,0,1,1,1,1,7005,5644,0,0,13419,69859,0
0,3,1,15,0,1,4,1,1,1,2,0,0,1,0,0,1,0,1,0,0,1,656,2501,0,0,4052,29062,0
0,1,0,5,3,2,5,0,0,1,2,0,0,1,0,1,1,1,0,0,0,1,411,159705,0,0,0,159705,0
0,4,0,9,3,2,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,2445,99315,4133,0,120529,215711,0
1,2,0,17,0,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1995,2684,0,0,56924,83764,0
1,1,1,13,3,2,5,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,7995,8572,0,0,113,9702,1
0,1,0,0,2,2,5,1,1,1,2,1,1,2,0,0,1,0,1,1,1,1,10225,1359,0,0,39715,175615,1
1,4,1,5,0,1,4,1,0,1,2,1,1,2,0,0,0,1,0,1,1,1,854,4259,0,0,21755,64345,1
0,1,0,6,3,1,1,1,1,1,2,1,0,2,0,0,1,0,1,1,1,1,1005,47071,0,0,179305,650015,0
1,3,1,19,0,0,5,1,0,1,1,0,0,2,1,1,1,1,1,1,1,1,11195,80331,0,0,173376,976686,0
0,0,0,11,0,2,3,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,615,108745,0,0,72648,181393,0
1,3,1,16,0,0,2,1,0,1,2,1,1,2,1,1,1,0,0,0,0,0,843,24386,0,130,7419,33105,0
0,0,0,17,2,2,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,7905,57307,0,80,52488,633558,0
0,5,0,20,1,2,4,1,0,1,2,1,0,2,0,0,1,0,0,0,0,0,753,753,0,20,3509,13039,1
0,5,0,0,2,1,5,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2005,126305,4366,0,334598,456537,0
1,1,1,5,3,1,5,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2565,1887,0,0,90576,279276,0
1,3,1,15,0,1,2,1,1,1,2,1,0,2,1,1,0,0,1,1,1,1,1064,404065,0,0,66963,471028,0
0,5,0,0,1,1,5,1,1,1,2,1,0,2,0,1,0,0,1,1,0,1,1002,13698,0,0,65814,202794,1
1,1,1,12,1,2,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2075,48705,0,0,114024,162729,0
1,1,1,5,1,2,5,1,0,1,2,0,1,1,1,0,0,0,0,0,0,1,5125,5125,0,0,393,9055,0
1,2,1,21,0,1,5,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,4785,235675,1839,0,186609,420445,0
0,1,0,11,0,1,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,458,458,0,0,1362,5942,0
1,3,1,0,3,1,5,1,0,1,2,1,0,2,0,1,1,1,0,0,0,1,8595,210715,0,0,22872,233587,0
1,6,1,7,3,1,5,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,248,248,0,0,0,248,1
0,4,1,18,3,2,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1885,1885,0,0,78,2665,0
0,4,0,0,3,2,5,1,1,1,1,0,1,2,1,1,1,0,1,1,1,1,1085,69919,0,0,233856,933046,0
1,4,0,2,1,0,2,1,0,1,2,1,0,2,0,0,0,0,0,1,1,1,8105,22271,0,0,4718,26989,1
1,0,1,19,2,2,5,1,1,1,2,1,0,2,0,1,0,0,1,1,1,1,977,3410,0,0,145316,486316,0
0,2,1,8,1,0,4,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1,449,449,0,0,1576,6066,0
0,0,1,18,3,2,0,1,1,1,1,1,1,2,1,1,0,0,0,1,1,1,9445,69217,0,0,163728,855898,0
0,1,1,0,0,0,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,11375,656125,0,0,88382,744507,0
0,6,1,12,0,2,1,1,1,1,1,1,0,2,0,0,0,0,1,1,0,1,939,420025,0,0,70425,49045,0
0,2,0,11,3,2,1,1,1,1,1,0,1,2,1,1,1,1,0,0,0,1,9455,607875,0,0,126945,73482,0
0,1,1,21,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,823,581515,0,0,348768,930283,0
0,3,0,15,3,2,2,1,0,1,2,0,0,2,0,0,0,1,1,0,0,1,8515,25559,0,0,2802,28361,1
0,5,1,8,3,2,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,196,47185,2125,0,9802,14308,0
1,5,0,9,2,1,0,1,1,1,0,1,1,2,0,0,1,1,1,1,0,0,10285,697675,0,60,76758,780433,0
1,1,1,13,0,2,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,454,454,0,0,3831,8371,1
0,2,0,6,2,1,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1945,13675,0,0,34412,48087,0
1,0,1,8,3,1,5,1,1,1,2,1,0,2,0,1,1,0,0,0,1,1,845,9169,0,0,48756,140446,1
1,3,0,9,0,0,5,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,257,144365,0,0,67155,21152,0
0,1,0,17,1,0,5,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,853,5560,0,0,171088,727088,0
0,5,1,7,1,2,5,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,2965,2914,0,110,0,4014,1
0,2,0,17,1,1,5,1,0,1,2,0,0,2,0,1,0,1,1,1,1,1,10055,439815,0,0,188848,628663,1
0,4,1,13,3,0,3,1,0,1,2,1,1,2,0,0,0,0,1,1,1,1,898,11291,0,0,1442,12733,1
0,5,1,19,1,2,5,1,0,1,2,1,0,2,0,1,0,0,0,1,0,1,842,51915,0,0,24264,76179,1
0,1,1,9,3,0,0,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1134,81641,0,0,18432,834842,0
1,0,1,18,0,2,3,1,1,1,2,1,0,2,0,1,1,0,1,1,1,1,10535,155925,0,0,6285,16221,0
0,4,1,17,1,1,1,1,0,1,2,1,1,2,0,0,1,1,1,1,1,1,10005,4834,3745,0,4896,484551,0
0,2,0,20,1,0,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2005,66945,0,0,13695,8064,0
0,1,0,0,3,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,209,2023,0,0,2772,23002,0
0,5,0,15,3,1,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,6965,10433,0,0,3664,14097,0
0,2,0,5,3,1,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,201,7301,0,0,84474,157484,0
0,1,1,19,3,2,5,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,591,36925,0,0,4781,41706,0
0,2,0,4,0,0,5,1,1,1,2,1,0,2,0,0,1,0,0,0,0,1,7775,445815,0,0,106755,55257,1
1,2,1,17,3,2,5,1,1,1,2,1,0,2,0,1,1,0,0,1,1,1,9515,353285,0,0,151811,505096,0
0,1,0,19,3,2,1,0,0,1,2,1,0,1,1,1,0,0,0,1,1,1,463,254685,0,0,0,254685,0
0,0,1,13,1,0,5,1,1,1,2,1,1,2,1,0,0,0,0,0,0,1,7815,76515,0,0,3803,114545,0
0,4,1,12,0,1,3,1,1,1,2,1,0,2,0,0,1,0,1,0,0,1,8955,102175,0,0,40032,142207,0
1,2,0,19,3,1,4,1,1,1,2,1,0,2,0,1,1,0,1,1,1,1,10535,32325,0,0,4149,36474,1
0,1,1,6,0,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2005,40605,0,0,2958,70185,0
1,0,1,10,2,1,5,1,0,1,0,1,0,2,0,0,0,0,1,1,1,1,9065,397415,0,0,1045,501915,0
1,3,0,12,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,6895,48587,0,0,15869,64456,0
0,3,1,9,1,0,5,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,208,14119,0,0,59094,200284,0
1,5,0,17,3,2,5,1,1,1,2,0,0,2,0,0,1,0,1,1,0,1,10135,7805,0,0,35184,113234,1
0,2,0,2,3,0,5,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,5545,147765,0,0,54783,202548,0
1,1,1,17,1,2,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,245,3436,0,0,6331,9767,0
0,4,1,2,1,1,5,1,0,1,2,0,0,2,0,0,0,0,0,0,0,1,7055,2419,0,0,59185,301085,0
1,1,1,4,3,2,5,1,0,1,2,1,0,2,1,0,1,0,0,0,0,1,8045,1371,0,0,7082,20792,0
0,5,1,5,3,0,5,1,1,1,2,1,0,2,1,1,1,0,1,1,1,1,1132,46895,0,0,114595,583545,1
0,4,0,0,3,0,1,1,0,1,0,1,1,2,1,1,0,1,0,1,1,1,9675,520655,0,0,183274,703929,0
1,5,0,21,0,0,1,1,1,1,2,1,0,2,0,0,0,1,0,0,0,0,7685,427575,0,120,154336,593911,0
0,1,1,9,1,0,0,1,1,1,2,1,0,2,1,1,0,0,1,1,1,1,10605,755405,0,0,28196,1037365,0
1,3,0,0,3,1,1,1,1,1,2,1,0,2,0,1,0,0,1,1,1,1,9835,48892,0,0,134162,623082,0
